"","Control_1h_vs_CAZSAM_1h.logFC","Control_1h_vs_CAZSAM_1h.AveExpr","Control_1h_vs_CAZSAM_1h.t","Control_1h_vs_CAZSAM_1h.P.Value","Control_1h_vs_CAZSAM_1h.adj.P.Val","Control_1h_vs_CAZSAM_1h.B","Control_3h_vs_CAZSAM_3h.logFC","Control_3h_vs_CAZSAM_3h.AveExpr","Control_3h_vs_CAZSAM_3h.t","Control_3h_vs_CAZSAM_3h.P.Value","Control_3h_vs_CAZSAM_3h.adj.P.Val","Control_3h_vs_CAZSAM_3h.B","Control_6h_vs_CAZSAM_6h.logFC","Control_6h_vs_CAZSAM_6h.AveExpr","Control_6h_vs_CAZSAM_6h.t","Control_6h_vs_CAZSAM_6h.P.Value","Control_6h_vs_CAZSAM_6h.adj.P.Val","Control_6h_vs_CAZSAM_6h.B","Geneid","Chr","Start","End","Strand","Length","X5_LCH3194_L7.sorted.bam","X6_LCH3195_L7.sorted.bam","sample4.sorted.bam","X10_LCH3199_L7.sorted.bam","X11_LCH3200_L7.sorted.bam","X12_LCH3201_L7.sorted.bam","X17_LCH3206_L7.sorted.bam","X18_LCH3207_L7.sorted.bam","sample16.sorted.bam","X1_LCH3190_L7.sorted.bam","X2_LCH3191_L7.sorted.bam","X3_LCH3192_L7.sorted.bam","X7_LCH3196_L7.sorted.bam","X8_LCH3197_L7.sorted.bam","X9_LCH3198_L7.sorted.bam","X14_LCH3203_L7.sorted.bam","sample13.sorted.bam","sample15.sorted.bam"
"5183",0.0100620745127187,2.35495055289508,0.0241795005514563,0.980941636996209,0.994652306768453,-6.02510513657921,-0.0565850320971832,2.35495055289508,-0.132098045969573,0.896185808344579,0.943650058627187,-6.41529836202888,0.614828770818794,2.35495055289508,1.65996628371643,0.112036762980806,0.158003355538467,-5.40110564566306,"KPMAK6_05255","contig00043","194","784","+","591",22,25,17,33,21,14,28,49,33,17,32,22,22,16,23,32,11,35
"5184",0.204745036576456,6.67244230477452,1.42239374405418,0.169847291779933,0.471533351055377,-6.11058524163106,-0.106460686114087,6.67244230477452,-0.83910706068643,0.411021367870476,0.591089410774282,-7.32152215119246,-0.247500664941,6.67244230477452,-2.10831357064779,0.0474053746722566,0.0734906544962452,-5.82714880094854,"KPMAK6_05256","contig00043","789","2810","-","2022",331,314,334,611,459,470,717,656,516,318,332,287,422,539,504,956,676,716
"5185",0.122103006575633,3.23511363035794,0.452418881889913,0.655685691622893,0.870194141182015,-6.25403526572068,-0.375680455087891,3.23511363035794,-1.44658653031112,0.163027007203485,0.308629963901625,-5.79872345619447,-0.377436930117095,3.23511363035794,-1.23992539296582,0.228913114438202,0.295544066680257,-6.07727900524045,"KPMAK6_05257","contig00043","2923","3204","+","282",44,46,49,66,30,53,30,41,24,44,62,36,44,67,54,44,30,55
"5186",0.336322273082382,4.3419119099355,1.48857811992724,0.151716959453367,0.444822301105667,-5.50397657909072,-0.215058200213923,4.3419119099355,-0.96618374852661,0.345135838991365,0.523704848138721,-6.56422781495744,0.57645018451431,4.3419119099355,3.1606657414852,0.00478410743234752,0.00938461425051504,-3.15754992043394,"KPMAK6_05258","contig00043","3256","3537","+","282",71,97,86,88,82,73,152,176,151,75,79,68,62,109,83,82,132,126
"5187",0.156146800961357,8.17150249084929,1.7183600848444,0.100694383171063,0.353962542038428,-6.07839417095982,0.25194243145989,8.17150249084929,2.56231709467126,0.0182976221711259,0.0580741207524734,-4.90161577431764,0.652744565219007,8.17150249084929,5.61330369112579,1.52213040856995e-05,4.98108599857101e-05,2.11563666045532,"KPMAK6_05259","contig00043","3741","5216","-","1476",2767,3602,2597,1592,1779,1687,784,710,660,2930,3329,2581,1348,1356,1077,525,432,469
"5188",-0.15984888148024,4.74711264807734,-0.897212209009073,0.379950536056935,0.691018677424068,-6.43822243905658,-0.429742874902898,4.74711264807734,-2.36472651126636,0.0279284749238134,0.0798998533667945,-4.68854630749243,0.17471762483393,4.74711264807734,0.810468341028354,0.426916132696396,0.500493421621135,-6.93412491459612,"KPMAK6_05260","contig00043","5369","6259","+","891",122,177,111,119,166,112,127,89,82,153,181,168,142,186,141,124,73,81
"5189",0.0620271041363525,6.32617705275979,0.517766359635945,0.610125817835995,0.847477222595115,-7.15455724234472,0.587845779379077,6.32617705275979,3.99205485470634,0.000680700250887739,0.0037202833467561,-1.3628997970693,1.30114024254519,6.32617705275979,8.51909627316563,3.39241939476727e-08,1.96621111141641e-07,8.5657043482974,"KPMAK6_05261","contig00043","6256","7800","-","1545",544,673,593,465,401,325,561,400,383,649,693,573,270,231,202,177,155,234
"5190",0.0163604434222364,7.43376788539454,0.188367023270118,0.852428373847037,0.957109431472186,-7.40993422727485,0.495173267860099,7.43376788539454,5.05033724680152,5.58973053476634e-05,0.00043352722225565,0.931088820706245,0.928119819136277,7.43376788539454,9.20685926051547,9.4030142480334e-09,6.16943489843463e-08,9.68802226504573,"KPMAK6_05262","contig00043","7803","9653","-","1851",1163,1412,1185,880,880,797,938,776,774,1283,1634,1202,525,564,519,406,411,549
"5191",0.114829036671505,6.79030395072219,1.22330855542557,0.234994329357632,0.551918829395284,-6.60700738000614,0.361078517306352,6.79030395072219,3.4039443547132,0.00272193790508966,0.0120932456428942,-2.87367320567611,0.823060351326672,6.79030395072219,6.83116428823546,1.0296718125576e-06,4.30393194548024e-06,5.01534476902143,"KPMAK6_05263","contig00043","9714","10643","-","930",791,967,796,647,566,609,499,389,401,868,1038,712,411,491,361,274,227,253
"5192",-0.00878771256258037,2.74559220881568,-0.0307356169431894,0.975775608032657,0.991760730213153,-6.38658592215103,0.328586865867907,2.74559220881568,0.875243730696703,0.391511392252964,0.573952920574067,-6.16846456805487,0.604495697893571,2.74559220881568,1.42869887820294,0.168048011211262,0.22581714475985,-5.60651471261959,"KPMAK6_05264","contig00043","10660","10917","-","258",38,74,37,41,24,38,39,28,16,47,81,37,14,29,31,20,12,24
"5193",0.224732798919763,5.56570821548709,1.46659841980745,0.157554442163061,0.453152415053457,-6.03391725172812,0.279537431285547,5.56570821548709,1.59373232635937,0.126193067205583,0.255383933518991,-6.15555869703842,1.05358891065326,5.56570821548709,5.57381760551695,1.66587353811177e-05,5.41207220281225e-05,2.38408072759865,"KPMAK6_05265","contig00043","10914","12560","-","1647",244,378,324,230,232,260,297,238,221,324,322,245,178,168,182,91,119,180
"5194",0.160638954551396,4.31614584859848,0.738776167400439,0.468360155062428,0.759108006995379,-6.23352087628678,-0.200052841614029,4.31614584859848,-1.28254996642223,0.213864830346898,0.375716053836924,-6.45176810850766,-0.83632142075917,4.31614584859848,-4.22076560125492,0.000395640666748778,0.000974670486996972,-0.528726620051958,"KPMAK6_05266","contig00043","13154","14674","+","1521",55,62,86,168,134,130,60,80,50,57,80,60,136,145,159,111,120,119
"5195",0.3367197402452,5.59027864463496,1.60540054092811,0.123595602286857,0.396495874162321,-5.75014145082226,0.459657826830912,5.59027864463496,2.20733647558899,0.0387553372615863,0.104260599039064,-5.17669257224472,1.17941798744816,5.59027864463496,5.22438975171689,3.72725950102655e-05,0.000111817785030796,1.52480178024231,"KPMAK6_05267","contig00043","14699","15037","-","339",257,270,229,347,262,307,301,315,284,233,321,134,179,221,188,139,195,99
"5196",-0.019749108239874,5.34409630025074,-0.132516935933606,0.895858619176814,0.974031009005507,-7.04257761624894,-0.32357364153261,5.34409630025074,-2.01297561373469,0.0573423082148395,0.142269262842636,-5.48627412038587,-0.728132485334215,5.34409630025074,-3.67051451235646,0.00145631458698603,0.0031746711569269,-1.97193817169575,"KPMAK6_05268","contig00043","15156","15977","+","822",208,330,218,216,196,187,80,123,92,303,326,215,217,235,213,181,127,193
"5197",0.360565708192427,0.273649313858509,0.536526010788666,0.597330228082136,0.839127498616469,-5.33731549207199,1.77268617800875,0.273649313858509,2.41977152793169,0.0248552492829602,0.0732152156430557,-3.35712329305836,-0.552474433848892,0.273649313858509,-0.948944330145971,0.353626760986597,0.427169666039853,-5.70628304663401,"KPMAK6_05271","contig00044","235","465","-","231",7,4,5,6,10,11,7,6,4,3,8,3,2,3,1,7,21,5
"5198",-0.193420473325186,-0.179113766224742,-0.195821137982385,0.846664900559917,0.954431951544859,-5.27296085057731,0.673659154705292,-0.179113766224742,0.947430045480597,0.354379313328178,0.533956702591895,-5.52186720252419,-2.73730362357391,-0.179113766224742,-2.78255867710947,0.0112721869261861,0.0203310681531429,-2.71547112828645,"KPMAK6_05272","contig00044","557","784","-","228",4,1,2,5,14,11,1,0,3,3,5,1,2,12,4,10,17,4
"5199",-0.0393642592631327,5.27619587479121,-0.223574940058844,0.825285737830824,0.945423384191682,-6.99141771070182,0.233800053550375,5.27619587479121,1.25420098052857,0.22378541587405,0.38919518049126,-6.6106158528873,-1.31621168574332,5.27619587479121,-5.63771022295577,1.43967330287928e-05,4.7374166870344e-05,2.66802911432299,"KPMAK6_05273","contig00044","1566","1883","-","318",237,207,227,238,224,242,87,70,79,261,336,176,128,221,191,183,167,266
"5200",-0.0408948620801173,4.46420895888944,-0.191230111534846,0.850213632375665,0.956223085699957,-6.74474810542702,0.079281175868994,4.46420895888944,0.352767779719034,0.72783894460709,0.840713861026054,-7.08991176226939,-1.05959748035256,4.46420895888944,-4.14734643500989,0.000470937860911704,0.00113955072115109,-0.690094595955091,"KPMAK6_05274","contig00044","1918","2172","-","255",90,127,126,123,93,143,66,58,49,171,129,98,88,114,95,163,120,101
"5201",-1.10807873412003,0.884993622511911,-1.9477575076082,0.0651724166298938,0.276506213480348,-4.02322969502325,0.0956873161451547,0.884993622511911,0.183603714003322,0.856115792869149,0.918992924777681,-6.03513575242245,-0.0685490487946168,0.884993622511911,-0.134574052108572,0.894252111377326,0.916800588684261,-6.23026113601848,"KPMAK6_05275","contig00044","2360","2551","-","192",6,7,2,10,6,14,10,10,6,8,15,12,5,10,9,6,16,9
"5202",-0.873176758482707,0.305125996087743,-1.06003565194613,0.301374191899792,0.622105879971609,-4.9393748234143,0.80988156388861,0.305125996087743,1.2190316426312,0.236579248395926,0.406045213599113,-5.27068380143794,-1.73931055043913,0.305125996087743,-2.32519374686256,0.0303486265987472,0.0490901383229283,-3.66898216321487,"KPMAK6_05276","contig00044","2594","3100","-","507",1,11,1,9,11,11,2,5,2,8,6,4,6,9,2,20,4,14
"5203",-0.0669800440413346,2.79668384854249,-0.201646609606095,0.842166791389252,0.951800401127517,-6.106602401348,-0.15498049951006,2.79668384854249,-0.521301708002318,0.607704441486574,0.755163171442103,-6.52678466681881,-0.352111727956124,2.79668384854249,-1.17358841807394,0.253923003964068,0.322557340183469,-6.13759649123162,"KPMAK6_05277","contig00044","3143","3571","-","429",27,25,25,26,44,39,22,35,36,35,30,25,26,44,36,42,39,37
"5204",-0.101874378813165,3.72029565176421,-0.403826446659908,0.690493091667512,0.887847729511149,-6.37074708428339,-0.00659774131429103,3.72029565176421,-0.0289916909116586,0.977149674055219,0.985782387341046,-6.99243001296439,0.21992459508079,3.72029565176421,0.851990986861144,0.403995260478327,0.477796950856584,-6.66896446930069,"KPMAK6_05278","contig00044","4251","5018","-","768",46,71,45,74,81,79,52,66,57,67,67,57,50,80,82,37,68,55
"5205",2.64681681670754,1.34547748647566,2.93062328846429,0.00808566161393068,0.0683397572944346,-2.51443871307063,0.530110302799509,1.34547748647566,1.13863586498918,0.267896949962583,0.441450086106596,-5.74344984256482,0.531248579795956,1.34547748647566,1.07919532218667,0.292949264755269,0.364328713733462,-5.91812785397936,"KPMAK6_05279","contig00044","5072","5491","-","420",14,16,7,21,28,27,27,23,12,1,10,0,12,19,15,6,24,21
"5207",-0.0631735657441714,2.75731008546481,-0.0801407193173741,0.936897184458899,0.984276168580191,-5.74278885774369,0.593488215239869,2.75731008546481,1.54910253695017,0.136552436775772,0.269638310587038,-5.687485712624,0.0739864284208323,2.75731008546481,0.182442959817299,0.857014882091402,0.888306340168224,-6.96245018954651,"KPMAK6_05281","contig00044","5722","6423","-","702",4,15,16,91,67,62,55,34,61,20,5,20,44,24,78,40,51,51
"5208",0.498674378296801,2.50360776255806,1.85351611838765,0.0781558842803078,0.306400753055085,-4.64534039991253,0.245773170001995,2.50360776255806,0.715586448801445,0.482262942960065,0.656930257580372,-6.18041271875507,-0.0619998147095875,2.50360776255806,-0.186975781776151,0.853505021069713,0.886766057866858,-6.62530134121555,"KPMAK6_05282","contig00044","6860","7090","-","231",41,45,37,31,18,28,22,31,15,41,33,24,19,20,17,22,31,21
"5209",-0.0372719077370265,7.21177800686142,-0.371255269398581,0.714230351936469,0.897638064758884,-7.26466043760983,-0.103544103825628,7.21177800686142,-0.990316441929435,0.333486062881992,0.511669439533347,-7.23743059629996,-0.485241269086589,7.21177800686142,-4.76694837566236,0.000108657417509639,0.000300290607504754,0.0793698037717956,"KPMAK6_05283","contig00044","7151","7822","-","672",655,809,672,653,669,602,692,743,403,723,930,770,553,697,587,904,774,945
"5210",0.121130424146849,7.51547390563293,1.54726389296436,0.136993922274062,0.420705512772369,-6.22038251435502,0.231906619626304,7.51547390563293,2.77399302658096,0.0114892060689516,0.039350714085554,-4.35907111361653,-0.0095691230055257,7.51547390563293,-0.114473217797127,0.909968772783232,0.929362969272618,-7.94731514339484,"KPMAK6_05284","contig00044","7825","8796","-","972",1071,1197,1009,895,898,854,831,847,573,1029,1298,1008,621,781,605,843,694,805
"5211",-0.371228499781739,3.48125980821676,-1.55979842097428,0.134007520475295,0.414535079187843,-5.43111486607158,-0.851278277412284,3.48125980821676,-2.75483705832778,0.0119890236701773,0.0407505320062327,-3.45539970055081,0.8888328144961,3.48125980821676,2.45324937859337,0.0231429676525321,0.0386099805381223,-4.07798583785087,"KPMAK6_05285","contig00044","9028","9459","+","432",75,69,72,36,41,36,54,32,59,98,135,78,65,50,70,16,24,42
"5212",-0.353072145909747,4.96867868613402,-2.31333818417939,0.0311112630247676,0.173389562465138,-4.50137048273246,-0.447145023564273,4.96867868613402,-2.45826586971375,0.0228960634546086,0.0689193340218083,-4.47599926129595,-0.0738378698630884,4.96867868613402,-0.383158584601365,0.705519393183055,0.760040663029598,-7.27751780926282,"KPMAK6_05286","contig00044","9459","10730","+","1272",156,232,152,118,112,130,119,130,84,221,314,224,158,133,147,124,85,161
"5213",0.175900976839054,6.19475301217891,0.92218561756997,0.367084871712031,0.679695684757459,-6.7338887408469,-0.437873206149391,6.19475301217891,-2.31817215676759,0.0307981994421145,0.0862290636290137,-5.12321572166837,-1.04243295139393,6.19475301217891,-4.80353175845265,9.96933557191727e-05,0.000277230176240829,0.438425354724131,"KPMAK6_05287","contig00044","11131","12027","+","897",352,444,368,370,318,403,191,198,166,409,475,272,352,573,400,533,415,283
"5214",-0.246598696464471,7.20411184587327,-2.10494681472137,0.0477280146448528,0.22932520554962,-5.27590119139152,0.0195667282011707,7.20411184587327,0.154378683468164,0.878810508822876,0.93406140687531,-7.72308652119767,-0.0839898625398794,7.20411184587327,-0.656410895929914,0.518810535857138,0.588950934502584,-7.67614662041641,"KPMAK6_05288","contig00044","12349","13554","+","1206",778,783,835,657,710,620,632,600,469,1071,1254,839,520,741,496,726,607,550
"5215",-0.259525297318807,7.2049739764434,-2.06011783161815,0.0522166789963877,0.241285301363327,-5.37046894673881,-0.101851746593471,7.2049739764434,-0.732722985101887,0.471966043853739,0.648286208726777,-7.45289460631608,-0.148062307861588,7.2049739764434,-1.04619527006843,0.307566986900676,0.379998162683225,-7.327296414631,"KPMAK6_05289","contig00044","13551","14525","+","975",835,948,812,606,606,644,623,478,472,1155,1371,930,536,735,511,741,605,486
"5216",-0.245369926002975,4.48405213179607,-1.48621665870328,0.152335531129684,0.445427448268941,-5.77987399921537,-0.0762940633286195,4.48405213179607,-0.381073251500681,0.707042508853951,0.828265491497752,-7.04150767408862,0.0719392223385977,4.48405213179607,0.319424911682573,0.752614310231075,0.798434671478589,-7.11938194797365,"KPMAK6_05290","contig00044","14902","15234","+","333",144,147,125,134,79,98,76,67,83,183,214,149,106,99,82,66,80,75
"5217",-0.200979918229147,4.99882499133311,-0.868340270108219,0.395191218543678,0.70443798829452,-6.52237501717517,-0.362090198179082,4.99882499133311,-1.47549375197142,0.155170308118654,0.296580856008837,-6.20989654299781,-0.293874096331871,4.99882499133311,-1.12762653399495,0.272413999196918,0.342159123259971,-6.75827376107922,"KPMAK6_05291","contig00044","15236","15409","+","174",170,178,124,114,140,176,111,124,108,174,259,166,137,234,124,178,178,99
"5218",0.125352035282356,-0.00701542962678411,0.181079901674352,0.858070924932943,0.959516640433983,-5.56265096333327,0.580234429262658,-0.00701542962678411,0.591451401235704,0.56063960487735,0.720534664601709,-5.50047533499666,0.0154944690673862,-0.00701542962678411,0.0188601037619854,0.985133808616862,0.989003582275851,-5.98052290664804,"KPMAK6_05292","contig00045","136","315","+","180",10,4,8,4,4,2,6,9,1,11,5,6,5,0,4,2,6,7
"5219",-0.995232423041457,1.73903270453811,-2.27094593213059,0.0339848304520331,0.183682361567031,-3.62161286766538,-1.26345710075778,1.73903270453811,-3.18509360506378,0.00452240682539497,0.0184016356572364,-2.14997858090377,-1.28399889515809,1.73903270453811,-3.13456292639872,0.00507998726391033,0.00990708271998792,-2.35462026530544,"KPMAK6_05293","contig00045","777","1010","-","234",11,9,7,14,13,8,6,16,10,22,25,14,20,35,21,31,19,27
"5220",-0.205311538653171,5.53620714795671,-1.48508248432336,0.152633353688015,0.445935334373205,-6.07036159938195,0.455141492949751,5.53620714795671,2.59505480972288,0.0170402832314633,0.0549280481100683,-4.32569859899746,0.463566741679901,5.53620714795671,2.42163020348123,0.0247571765452712,0.0410351348111397,-4.75727478481138,"KPMAK6_05294","contig00045","1322","1690","-","369",315,358,329,252,223,230,187,155,169,420,538,332,120,238,117,127,121,134
"5221",-0.133259253151717,5.99435719266828,-0.665383435637887,0.513171647776452,0.787587141440154,-6.98115605538055,-0.0685611251748712,5.99435719266828,-0.289652313183221,0.774971492760269,0.869776662828181,-7.44169590461442,-0.663211230433445,5.99435719266828,-2.70724053307761,0.0133219223558861,0.0236437689431352,-4.34534682075277,"KPMAK6_05295","contig00045","1692","2408","-","717",391,439,387,310,196,304,191,211,155,526,700,309,233,273,233,363,365,218
"5222",0.0428265475469678,1.62494634339572,0.0920102827178879,0.92757691956605,0.982352263946033,-5.87245021854096,-0.401584808700044,1.62494634339572,-0.900770532110317,0.378099385004097,0.560104719656912,-5.93498811681324,-1.55494470057395,1.62494634339572,-2.67723303403607,0.0142332527417804,0.0250622924754382,-3.16210399326195,"KPMAK6_05296","contig00045","2417","2803","-","387",17,20,10,10,20,20,6,3,10,19,20,11,18,18,20,29,20,10
"5223",-0.045699320422198,4.80671991261956,-0.242222102088191,0.810998232792991,0.941515793943323,-6.86511935810753,-0.291508923605925,4.80671991261956,-1.52313469843663,0.142897958965121,0.27969852143173,-6.17511039589058,-1.17379810929706,4.80671991261956,-4.47072726883975,0.00021873434990567,0.000567947390393677,0.0877623730265329,"KPMAK6_05297","contig00045","3371","3787","+","417",197,162,127,176,140,154,53,77,37,183,258,119,159,196,155,134,123,126
"5224",-0.321068112160811,7.07874530710965,-2.02104339237991,0.0564344290336939,0.251364865207765,-5.40211962415717,-0.783498609519657,7.07874530710965,-4.81590730486006,9.68332683174078e-05,0.000692016179839584,0.361739149232125,-1.04628119199775,7.07874530710965,-5.62024665493604,1.49819484061669e-05,4.91191918728759e-05,2.21344239917033,"KPMAK6_05298","contig00045","3789","5318","+","1530",680,735,651,579,569,612,302,338,263,915,1240,740,893,1052,759,821,710,464
"5225",-0.257236230301441,8.70406842435001,-3.59700861113134,0.00173147842489244,0.0210875007664352,-2.26121229667029,-0.603380245660238,8.70406842435001,-8.36952173879784,4.52065749172184e-08,9.86275152767119e-07,8.02942897924117,-0.888874630755391,8.70406842435001,-11.3145627837535,2.62219068126925e-10,2.66035867417241e-09,13.2658766297995,"KPMAK6_05299","contig00045","5318","8554","+","3237",2138,2488,2118,2055,2085,2012,1041,923,725,2765,3601,2586,2749,3178,2405,1768,1553,1838
"5226",-0.098039275465549,8.05712642992341,-1.22494117160003,0.23439145509717,0.551298580622225,-6.70437442038116,0.0657576297641924,8.05712642992341,0.801387300335939,0.432035576994976,0.610952421335913,-7.54839743479458,-0.952872427742471,8.05712642992341,-10.6110574421697,8.19206761777303e-10,6.95677640895377e-09,12.1470213945479,"KPMAK6_05300","contig00045","8554","8952","+","399",1466,1774,1430,1530,1424,1556,609,664,521,1881,2146,1515,1175,1418,1233,1200,1072,1340
"5227",0.0153352006584413,10.3185840623336,0.167324341692891,0.868743118115921,0.963733839381594,-7.57195557642648,0.0201892680114426,10.3185840623336,0.220009066611546,0.82802518147436,0.902520542033487,-8.00341586434277,0.0719439811293014,10.3185840623336,0.776006503365684,0.446545258052423,0.520436134629176,-7.88101018981008,"KPMAK6_05301","contig00045","9016","9306","+","291",6181,6451,5573,6371,6992,6661,6297,5457,4878,6602,7324,5972,5461,6304,5748,5371,5985,5115
"5228",0.0556332308403729,11.3185558495453,0.933989761891852,0.361106289004346,0.673816498578617,-7.20068652886311,0.0833163472579628,11.3185558495453,1.38533661005962,0.180737409459837,0.332084107008197,-7.12037648995169,-0.814503756108909,11.3185558495453,-13.4204615429983,1.15899880728295e-11,1.7874559191631e-10,16.3065601238811,"KPMAK6_05302","contig00045","9303","9704","+","402",12177,14746,12471,13829,12830,12594,9026,8228,6757,13076,16538,12368,10249,11630,10977,14493,12776,16737
"5229",-0.0350007613185799,11.4337951212707,-0.554824920478124,0.584976510503366,0.830405932239902,-7.48931513201196,-0.0491037493502215,11.4337951212707,-0.775040843839786,0.447103132574708,0.624408668365459,-7.77823008114111,-0.796086780790052,11.4337951212707,-12.4993650177909,4.31228166845352e-11,5.52081157569421e-10,14.9352107938683,"KPMAK6_05303","contig00045","9694","10050","+","357",12172,14177,12545,13779,13570,13465,10518,9343,7776,14325,16996,12822,11895,12999,12558,16147,14669,19180
"5230",-0.0311430504695185,9.70436192112178,-0.436891803600568,0.66672569669024,0.877038434837382,-7.45081514462944,-0.283670075611303,9.70436192112178,-3.97256894885283,0.000712885693119647,0.00386470456057893,-1.85591664114366,-1.04409817471567,9.70436192112178,-14.481424508908,2.78367835785503e-12,5.20557552146618e-11,17.8603766951983,"KPMAK6_05304","contig00045","10305","10619","+","315",3530,4478,3582,3905,3709,3925,2847,2661,2136,4180,4845,4013,3897,4275,4287,5254,4871,6298
"5231",0.0377302382616058,5.65572082524508,0.283233921685545,0.779818405754422,0.929443789403505,-6.94003669284676,-0.146732287161135,5.65572082524508,-1.26465870248294,0.220085374658136,0.384755115892579,-6.75572778295636,-1.72648777559614,5.65572082524508,-11.6751188244434,1.49204709806719e-10,1.62760503563549e-09,14.2446307034651,"KPMAK6_05305","contig00045","10792","11325","-","534",164,269,195,369,295,317,108,111,94,213,280,180,279,350,334,376,339,362
"5232",-0.261541936484763,4.98734807881819,-1.62103100789321,0.120186453449638,0.391170828177202,-5.58152391099078,-0.00797029721316278,4.98734807881819,-0.0514838918627106,0.959434867463853,0.976723621714434,-7.34417770588429,-0.680333439149003,4.98734807881819,-3.78056994728875,0.00112314007648781,0.00251266894143813,-1.7041669305556,"KPMAK6_05306","contig00045","11325","12320","-","996",102,171,142,189,186,174,107,93,84,171,202,171,164,184,143,205,146,131
"5233",-0.0513579384476657,5.29408321895932,-0.424223637013045,0.675790901992993,0.8809877967838,-6.8231783087142,-0.233563389962864,5.29408321895932,-2.08566240058732,0.049614513892678,0.127224603947445,-5.37367461660896,-0.540357446012404,5.29408321895932,-4.24438914424282,0.000374074011371861,0.000926467567620111,-0.720608198510104,"KPMAK6_05307","contig00045","12362","13522","-","1161",155,188,159,218,230,200,149,144,100,177,236,164,222,256,199,188,177,229
"5234",0.00214617639683201,4.81091708619824,0.0130097844840144,0.989744900163227,0.996716218845665,-6.86595295743973,-0.0968470292957129,4.81091708619824,-0.573706900208364,0.572364299922082,0.729762685936662,-7.11374261228483,-0.661645372549168,4.81091708619824,-3.29488122217761,0.00350832029912212,0.00707065529304859,-2.73733009558486,"KPMAK6_05308","contig00045","13522","14406","-","885",118,164,169,157,137,161,89,64,82,192,183,125,147,160,125,120,121,140
"5235",0.0103493046548273,4.97781566111346,0.0944411678103885,0.92566940125555,0.981972389139201,-7.04770588185843,0.129281728187874,4.97781566111346,0.944949435054788,0.355614445233433,0.535216693092494,-6.81721999133239,-0.767691053507543,4.97781566111346,-4.45790448908257,0.000225478534709264,0.000583764252669859,0.0252615116841231,"KPMAK6_05309","contig00045","14417","14938","-","522",247,292,216,183,141,159,71,63,59,261,315,250,128,149,114,112,115,115
"5236",-0.238203370241479,4.98043034117939,-1.4253287489766,0.169007816224205,0.47095791779611,-5.92571758970307,0.187429099602694,4.98043034117939,0.994198582715265,0.331637727227007,0.509384668371695,-6.74939521918734,-0.16597098793731,4.98043034117939,-0.853985285419635,0.402914628617043,0.476729014944371,-7.02122682445764,"KPMAK6_05310","contig00046","39","377","-","339",129,195,173,154,191,129,118,134,102,229,237,180,104,145,117,110,121,190
"5237",-0.430537715420466,0.176892791166995,-0.583917566034208,0.565602314258281,0.818067711353632,-5.3695600465604,-0.0755643855748795,0.176892791166995,-0.105513483172751,0.916986922994126,0.95525404031628,-5.93579907634483,-1.4875116123877,0.176892791166995,-1.59258172474245,0.126451658273205,0.175956974320014,-4.70824467949597,"KPMAK6_05311","contig00046","377","616","-","240",2,9,5,20,6,2,2,6,0,8,7,7,7,10,3,8,6,4
"5238",-0.248049697061283,4.56357920203747,-1.38245087587088,0.181608326995347,0.489420940002506,-5.8265240425654,0.16962224525544,4.56357920203747,0.950813025539304,0.352699574009106,0.532023219141898,-6.75656674476982,0.332708212109104,4.56357920203747,1.59886277208885,0.125045405202406,0.17454322229423,-5.98082836849016,"KPMAK6_05312","contig00046","609","1277","-","669",96,136,96,176,147,110,104,100,84,157,146,128,121,131,88,67,78,94
"5239",-0.181012657026833,2.14830249374437,-0.509498484460706,0.615806411175914,0.850926784202936,-5.92575680778696,0.044793159648552,2.14830249374437,0.126752181497137,0.900363034509662,0.945802833951712,-6.47857613860878,0.605746157063542,2.14830249374437,1.38170384877118,0.181834324554876,0.241620406012879,-5.51331736192474,"KPMAK6_05313","contig00046","1274","1486","-","213",33,17,17,18,37,26,29,17,12,27,31,21,20,29,18,13,10,15
"5240",1.40343645003952,-0.666708045454347,1.56683181558624,0.132355594100534,0.411798535384096,-4.44106948716298,0.359385579287997,-0.666708045454347,0.354062715977801,0.726882674369473,0.840409158410376,-5.61772279750338,0.408804168726061,-0.666708045454347,0.342220202189567,0.735644835514213,0.784931576979081,-5.6308952227889,"KPMAK6_05314","contig00046","1487","1657","-","171",4,7,11,3,2,5,0,4,4,1,10,1,7,1,1,5,1,0
"5241",0.00301182584268656,4.45771410277229,0.019061324476708,0.9849752194659,0.995548399787851,-6.84827418891896,0.0140097756128759,4.45771410277229,0.0772105119482623,0.939199536978344,0.966018381556683,-7.1486468210914,-0.514729491160927,4.45771410277229,-2.33097725651549,0.0299828770367849,0.0485625317029811,-4.61850304278622,"KPMAK6_05315","contig00046","1657","2400","-","744",146,135,146,105,127,113,64,54,51,176,165,131,83,135,88,76,76,100
"5242",0.569718487550807,0.993729751008614,1.27097074800652,0.217875026207124,0.533402243264695,-5.16382042598392,-0.0248919590684891,0.993729751008614,-0.0460095817305684,0.963744800336194,0.9781440757186,-6.16000029389725,-0.791068479917431,0.993729751008614,-0.938774948398098,0.358701460747794,0.432618143782789,-5.48794504260153,"KPMAK6_05316","contig00046","2397","2822","-","426",23,19,18,10,18,9,6,1,2,15,10,23,21,6,10,7,3,5
